trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN9576F2943724:2023-12-29T00:37:19Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F2943724:2023-12-29T00:37:19Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9576F2981622:2024-01-24T00:46:53Z,06:49:00,06:49:00,StopPoint:OCEICE-80203471,0,,0,1,
OCESN9576F2981622:2024-01-24T00:46:53Z,07:18:00,07:20:00,StopPoint:OCEICE-80021402,1,,0,0,
OCESN9576F2981622:2024-01-24T00:46:53Z,08:02:00,08:05:00,StopPoint:OCEICE-80291039,2,,0,0,
OCESN9576F2981622:2024-01-24T00:46:53Z,09:01:00,09:10:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9576F2981622:2024-01-24T00:46:53Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,4,,0,0,
OCESN9576F2981622:2024-01-24T00:46:53Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F2981622:2024-01-24T00:46:53Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9576F3033398:2024-02-08T00:29:23Z,06:49:00,06:49:00,StopPoint:OCEICE-80203471,0,,0,1,
OCESN9576F3033398:2024-02-08T00:29:23Z,07:18:00,07:20:00,StopPoint:OCEICE-80021402,1,,0,0,
OCESN9576F3033398:2024-02-08T00:29:23Z,08:02:00,08:05:00,StopPoint:OCEICE-80291039,2,,0,0,
OCESN9576F3033398:2024-02-08T00:29:23Z,09:01:00,09:10:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9576F3033398:2024-02-08T00:29:23Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,4,,0,0,
OCESN9576F3033398:2024-02-08T00:29:23Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F3033398:2024-02-08T00:29:23Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9576F3033399:2024-02-03T00:31:17Z,06:49:00,06:49:00,StopPoint:OCEICE-80203471,0,,0,1,
OCESN9576F3033399:2024-02-03T00:31:17Z,07:18:00,07:20:00,StopPoint:OCEICE-80021402,1,,0,0,
OCESN9576F3033399:2024-02-03T00:31:17Z,08:02:00,08:05:00,StopPoint:OCEICE-80291039,2,,0,0,
OCESN9576F3033399:2024-02-03T00:31:17Z,09:01:00,09:10:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9576F3033399:2024-02-03T00:31:17Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,4,,0,0,
OCESN9576F3033399:2024-02-03T00:31:17Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F3033399:2024-02-03T00:31:17Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9577F2585093:2024-01-31T00:31:36Z,15:44:00,15:44:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9577F2585093:2024-01-31T00:31:36Z,17:41:00,17:46:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9577F2585093:2024-01-31T00:31:36Z,18:26:00,18:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9577F2585093:2024-01-31T00:31:36Z,19:04:00,19:20:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9577F2585093:2024-01-31T00:31:36Z,20:21:00,20:23:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9577F2585093:2024-01-31T00:31:36Z,21:40:00,21:43:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9577F2585093:2024-01-31T00:31:36Z,22:11:00,22:11:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9577F2696220:2023-12-29T00:37:19Z,15:55:00,15:55:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9577F2696220:2023-12-29T00:37:19Z,17:41:00,17:46:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9577F2696220:2023-12-29T00:37:19Z,18:26:00,18:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9577F2696220:2023-12-29T00:37:19Z,19:04:00,19:20:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9577F2696220:2023-12-29T00:37:19Z,20:21:00,20:23:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9577F2696220:2023-12-29T00:37:19Z,21:40:00,21:43:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9577F2696220:2023-12-29T00:37:19Z,22:11:00,22:11:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9577F3024397:2024-02-08T00:29:23Z,15:55:00,15:55:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9577F3024397:2024-02-08T00:29:23Z,17:41:00,17:46:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9577F3024397:2024-02-08T00:29:23Z,18:26:00,18:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9577F3024397:2024-02-08T00:29:23Z,19:04:00,19:20:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9577F3024397:2024-02-08T00:29:23Z,20:21:00,20:23:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9577F3024397:2024-02-08T00:29:23Z,21:04:00,21:07:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9577F3024397:2024-02-08T00:29:23Z,21:36:00,21:36:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9578F2011960:2023-12-22T00:50:14Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F2011960:2023-12-22T00:50:14Z,07:31:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F2011960:2023-12-22T00:50:14Z,08:18:00,08:25:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F2011960:2023-12-22T00:50:14Z,10:25:00,10:25:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F2415963:2023-12-20T00:39:09Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F2415963:2023-12-20T00:39:09Z,07:31:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F2415963:2023-12-20T00:39:09Z,08:17:00,08:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F2415963:2023-12-20T00:39:09Z,10:14:00,10:14:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F2571483:2024-02-08T00:29:23Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F2571483:2024-02-08T00:29:23Z,07:31:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F2571483:2024-02-08T00:29:23Z,08:17:00,08:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F2571483:2024-02-08T00:29:23Z,10:13:00,10:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F2663020:2023-11-25T04:46:39Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F2663020:2023-11-25T04:46:39Z,07:31:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F2663020:2023-11-25T04:46:39Z,08:18:00,08:25:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F2663020:2023-11-25T04:46:39Z,10:15:00,10:15:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F3041229:2024-02-07T00:29:39Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F3041229:2024-02-07T00:29:39Z,07:31:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F3041229:2024-02-07T00:29:39Z,08:17:00,08:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F3041229:2024-02-07T00:29:39Z,10:13:00,10:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F3041230:2024-02-08T00:29:23Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F3041230:2024-02-08T00:29:23Z,07:31:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F3041230:2024-02-08T00:29:23Z,08:18:00,08:25:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F3041230:2024-02-08T00:29:23Z,10:13:00,10:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9579F2406841:2023-12-29T00:37:19Z,17:43:00,17:43:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F2406841:2023-12-29T00:37:19Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F2406841:2023-12-29T00:37:19Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F2406841:2023-12-29T00:37:19Z,21:04:00,21:14:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9579F2406841:2023-12-29T00:37:19Z,22:09:00,22:12:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9579F2406841:2023-12-29T00:37:19Z,23:31:00,23:34:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9579F2406841:2023-12-29T00:37:19Z,24:02:00,24:02:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9579F2571606:2023-12-16T00:32:33Z,17:43:00,17:43:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F2571606:2023-12-16T00:32:33Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F2571606:2023-12-16T00:32:33Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F2571606:2023-12-16T00:32:33Z,21:04:00,21:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9579F2699348:2023-11-25T04:46:39Z,17:51:00,17:51:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F2699348:2023-11-25T04:46:39Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F2699348:2023-11-25T04:46:39Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F2699348:2023-11-25T04:46:39Z,21:04:00,21:14:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9579F2699348:2023-11-25T04:46:39Z,22:09:00,22:12:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9579F2699348:2023-11-25T04:46:39Z,22:55:00,22:58:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9579F2699348:2023-11-25T04:46:39Z,23:26:00,23:26:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9579F2943721:2023-12-29T00:37:19Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F2943721:2023-12-29T00:37:19Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F2943721:2023-12-29T00:37:19Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F2943721:2023-12-29T00:37:19Z,21:04:00,21:14:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9579F2943721:2023-12-29T00:37:19Z,22:09:00,22:12:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9579F2943721:2023-12-29T00:37:19Z,23:31:00,23:34:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9579F2943721:2023-12-29T00:37:19Z,24:02:00,24:02:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9579F3023704:2024-02-08T00:29:23Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F3023704:2024-02-08T00:29:23Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F3023704:2024-02-08T00:29:23Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F3023704:2024-02-08T00:29:23Z,21:04:00,21:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9579F3033954:2024-02-02T00:30:07Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F3033954:2024-02-02T00:30:07Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F3033954:2024-02-02T00:30:07Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F3033954:2024-02-02T00:30:07Z,21:12:00,21:20:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9579F3033954:2024-02-02T00:30:07Z,22:12:00,22:14:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9579F3033954:2024-02-02T00:30:07Z,22:55:00,22:58:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9579F3033954:2024-02-02T00:30:07Z,23:26:00,23:26:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9579F3035455:2024-02-03T00:31:17Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F3035455:2024-02-03T00:31:17Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F3035455:2024-02-03T00:31:17Z,20:25:00,20:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F3035455:2024-02-03T00:31:17Z,21:04:00,21:14:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9579F3035455:2024-02-03T00:31:17Z,22:09:00,22:12:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9579F3035455:2024-02-03T00:31:17Z,22:55:00,22:58:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9579F3035455:2024-02-03T00:31:17Z,23:26:00,23:26:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN958F2726759:2023-12-12T00:43:19Z,21:02:00,21:02:00,StopPoint:OCETGV INOUI-87741793,0,,0,1,
OCESN958F2726759:2023-12-12T00:43:19Z,21:09:00,21:14:00,StopPoint:OCETGV INOUI-87741777,1,,0,0,
OCESN958F2726759:2023-12-12T00:43:19Z,21:23:00,21:29:00,StopPoint:OCETGV INOUI-87741769,2,,0,0,
OCESN958F2726759:2023-12-12T00:43:19Z,21:47:00,21:54:00,StopPoint:OCETGV INOUI-87741728,3,,0,0,
OCESN958F2726759:2023-12-12T00:43:19Z,22:16:00,22:33:00,StopPoint:OCETGV INOUI-87741645,4,,0,0,
OCESN958F2726759:2023-12-12T00:43:19Z,29:46:00,29:46:00,StopPoint:OCETGV INOUI-87686006,5,,1,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,13:56:00,13:56:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9580F2831322:2023-11-28T00:34:11Z,14:37:00,14:39:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,15:05:00,15:12:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,3,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,4,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,5,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,17:31:00,17:34:00,StopPoint:OCEICE-87300822,6,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,17:55:00,17:58:00,StopPoint:OCEICE-87300863,7,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,18:54:00,18:56:00,StopPoint:OCEICE-87725002,8,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,9,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,21:12:00,21:15:00,StopPoint:OCEICE-87318964,10,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,21:34:00,21:40:00,StopPoint:OCEICE-87319012,11,,0,0,
OCESN9580F2831322:2023-11-28T00:34:11Z,21:54:00,21:54:00,StopPoint:OCEICE-87751008,12,,1,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,13:56:00,13:56:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9580F2881204:2023-12-10T00:34:20Z,14:37:00,14:39:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,15:05:00,15:12:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,3,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,4,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,5,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,17:31:00,17:34:00,StopPoint:OCEICE-87300822,6,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,17:55:00,17:58:00,StopPoint:OCEICE-87300863,7,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,18:54:00,18:56:00,StopPoint:OCEICE-87725002,8,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,9,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,21:12:00,21:15:00,StopPoint:OCEICE-87318964,10,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,21:34:00,21:37:00,StopPoint:OCEICE-87319012,11,,0,0,
OCESN9580F2881204:2023-12-10T00:34:20Z,21:53:00,21:53:00,StopPoint:OCEICE-87751008,12,,1,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,13:56:00,13:56:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9580F2881205:2024-02-07T00:29:39Z,14:37:00,14:39:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,15:05:00,15:12:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,3,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,4,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,5,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,17:31:00,17:34:00,StopPoint:OCEICE-87300822,6,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,17:55:00,17:58:00,StopPoint:OCEICE-87300863,7,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,18:54:00,18:56:00,StopPoint:OCEICE-87725002,8,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,9,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,21:12:00,21:15:00,StopPoint:OCEICE-87318964,10,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,21:34:00,21:37:00,StopPoint:OCEICE-87319012,11,,0,0,
OCESN9580F2881205:2024-02-07T00:29:39Z,21:49:00,21:49:00,StopPoint:OCEICE-87751008,12,,1,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,08:12:00,08:12:00,StopPoint:OCEICE-87751008,0,,0,1,
OCESN9583F3008209:2024-01-24T00:46:53Z,08:23:00,08:26:00,StopPoint:OCEICE-87319012,1,,0,1,
OCESN9583F3008209:2024-01-24T00:46:53Z,08:45:00,08:48:00,StopPoint:OCEICE-87318964,2,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,09:54:00,10:04:00,StopPoint:OCEICE-87723197,3,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,11:03:00,11:06:00,StopPoint:OCEICE-87725002,4,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,12:00:00,12:03:00,StopPoint:OCEICE-87300863,5,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,12:24:00,12:27:00,StopPoint:OCEICE-87300822,6,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,12:50:00,12:54:00,StopPoint:OCEICE-87182063,7,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,13:43:00,13:55:00,StopPoint:OCEICE-87212027,8,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,14:23:00,14:25:00,StopPoint:OCEICE-80142778,9,,0,0,
OCESN9583F3008209:2024-01-24T00:46:53Z,14:46:00,14:46:00,StopPoint:OCEICE-80142281,10,,1,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,08:12:00,08:12:00,StopPoint:OCEICE-87751008,0,,0,1,
OCESN9583F3020606:2024-02-07T00:29:39Z,08:23:00,08:26:00,StopPoint:OCEICE-87319012,1,,0,1,
OCESN9583F3020606:2024-02-07T00:29:39Z,08:45:00,08:48:00,StopPoint:OCEICE-87318964,2,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,09:54:00,10:04:00,StopPoint:OCEICE-87723197,3,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,11:03:00,11:06:00,StopPoint:OCEICE-87725002,4,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,12:00:00,12:03:00,StopPoint:OCEICE-87300863,5,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,12:24:00,12:27:00,StopPoint:OCEICE-87300822,6,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,12:50:00,12:54:00,StopPoint:OCEICE-87182063,7,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,13:43:00,13:55:00,StopPoint:OCEICE-87212027,8,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,14:23:00,14:25:00,StopPoint:OCEICE-80142778,9,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,14:46:00,14:54:00,StopPoint:OCEICE-80142281,10,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,15:18:00,15:21:00,StopPoint:OCEICE-80140087,11,,0,0,
OCESN9583F3020606:2024-02-07T00:29:39Z,15:59:00,15:59:00,StopPoint:OCEICE-80110684,12,,1,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,08:12:00,08:12:00,StopPoint:OCEICE-87751008,0,,0,1,
OCESN9583F3022907:2024-02-08T00:29:23Z,08:23:00,08:26:00,StopPoint:OCEICE-87319012,1,,0,1,
OCESN9583F3022907:2024-02-08T00:29:23Z,08:45:00,08:48:00,StopPoint:OCEICE-87318964,2,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,09:53:00,10:03:00,StopPoint:OCEICE-87723197,3,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,11:03:00,11:06:00,StopPoint:OCEICE-87725002,4,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,12:01:00,12:04:00,StopPoint:OCEICE-87300863,5,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,12:25:00,12:28:00,StopPoint:OCEICE-87300822,6,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,12:50:00,12:54:00,StopPoint:OCEICE-87182063,7,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,13:43:00,13:55:00,StopPoint:OCEICE-87212027,8,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,14:23:00,14:25:00,StopPoint:OCEICE-80142778,9,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,14:46:00,14:54:00,StopPoint:OCEICE-80142281,10,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,15:18:00,15:21:00,StopPoint:OCEICE-80140087,11,,0,0,
OCESN9583F3022907:2024-02-08T00:29:23Z,15:59:00,15:59:00,StopPoint:OCEICE-80110684,12,,1,0,
OCESN9584F2666559:2024-02-03T00:31:17Z,07:06:00,07:06:00,StopPoint:OCETGV INOUI-80143503,0,,0,1,
OCESN9584F2666559:2024-02-03T00:31:17Z,07:28:00,07:29:00,StopPoint:OCETGV INOUI-80143255,1,,0,0,
OCESN9584F2666559:2024-02-03T00:31:17Z,07:44:00,07:45:00,StopPoint:OCETGV INOUI-80143099,2,,0,0,
OCESN9584F2666559:2024-02-03T00:31:17Z,08:09:00,08:25:00,StopPoint:OCETGV INOUI-87212027,3,,0,0,
OCESN9584F2666559:2024-02-03T00:31:17Z,10:15:00,10:15:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN9584F3046330:2024-02-08T00:29:23Z,07:06:00,07:06:00,StopPoint:OCETGV INOUI-80143503,0,,0,1,
OCESN9584F3046330:2024-02-08T00:29:23Z,07:28:00,07:29:00,StopPoint:OCETGV INOUI-80143255,1,,0,0,
OCESN9584F3046330:2024-02-08T00:29:23Z,07:44:00,07:45:00,StopPoint:OCETGV INOUI-80143099,2,,0,0,
OCESN9584F3046330:2024-02-08T00:29:23Z,08:09:00,08:25:00,StopPoint:OCETGV INOUI-87212027,3,,0,0,
OCESN9584F3046330:2024-02-08T00:29:23Z,10:13:00,10:13:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN9586F2991682:2024-01-13T00:34:23Z,06:56:00,06:56:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9586F2991682:2024-01-13T00:34:23Z,07:38:00,07:40:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9586F2991682:2024-01-13T00:34:23Z,08:21:00,08:22:00,StopPoint:OCEICE-80196980,2,,0,0,
OCESN9586F2991682:2024-01-13T00:34:23Z,08:59:00,09:00:00,StopPoint:OCEICE-80253914,3,,0,0,
OCESN9586F2991682:2024-01-13T00:34:23Z,09:09:00,09:12:00,StopPoint:OCEICE-87193003,4,,0,0,
OCESN9586F2991682:2024-01-13T00:34:23Z,10:52:00,10:52:00,StopPoint:OCEICE-87113001,5,,1,0,
OCESN9586F3035582:2024-02-02T00:30:07Z,06:56:00,06:56:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9586F3035582:2024-02-02T00:30:07Z,07:38:00,07:40:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9586F3035582:2024-02-02T00:30:07Z,08:21:00,08:22:00,StopPoint:OCEICE-80196980,2,,0,0,
OCESN9586F3035582:2024-02-02T00:30:07Z,08:59:00,09:00:00,StopPoint:OCEICE-80253914,3,,0,0,
OCESN9586F3035582:2024-02-02T00:30:07Z,11:03:00,11:03:00,StopPoint:OCEICE-87113001,4,,1,0,
OCESN9588F2540852:2024-02-03T00:31:17Z,07:08:00,07:08:00,StopPoint:OCETGV INOUI-80143503,0,,0,1,
OCESN9588F2540852:2024-02-03T00:31:17Z,07:27:00,07:28:00,StopPoint:OCETGV INOUI-80143255,1,,0,0,
OCESN9588F2540852:2024-02-03T00:31:17Z,07:36:00,07:37:00,StopPoint:OCETGV INOUI-80143198,2,,0,0,
OCESN9588F2540852:2024-02-03T00:31:17Z,07:49:00,07:50:00,StopPoint:OCETGV INOUI-80143099,3,,0,0,
OCESN9588F2540852:2024-02-03T00:31:17Z,08:12:00,08:23:00,StopPoint:OCETGV INOUI-87212027,4,,0,0,
OCESN9588F2540852:2024-02-03T00:31:17Z,10:29:00,10:29:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN9588F2540853:2024-02-03T00:31:17Z,07:08:00,07:08:00,StopPoint:OCETGV INOUI-80143503,0,,0,1,
OCESN9588F2540853:2024-02-03T00:31:17Z,07:27:00,07:28:00,StopPoint:OCETGV INOUI-80143255,1,,0,0,
OCESN9588F2540853:2024-02-03T00:31:17Z,07:36:00,07:37:00,StopPoint:OCETGV INOUI-80143198,2,,0,0,
